 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100
11,15346.7,16494.8,16556.9,16990.5,17011.3,17220.6,17520.2,17251.2,17037.9,17329.1,17844.1,18196.2,18395.5,18398.5,18265.4,18175.8,18644.4,19369.6,19628.3,19561.5,19556.8,19776.5,20184.4,19670.2,18814.6,18538.9,18911.5,19928.1,20842.5,21631.0,22235.1,22874.1,23708.1,24878.9,26021.6,26286.9,25952.4,25631.8,25174.2,24504.5,22966.2,21299.6,20530.6,19896.8,19145.8,18715.5,19004.3,19853.2,19829.5,18960.5,18448.2,17849.9,17216.2,17066.8,16928.1,16747.9,16807.9,17173.6,17013.1,17242.9,18041.3,18519.2,18872.8,19068.0,19149.2,19137.2,19154.0,19609.0,19360.3,18448.7,18048.5,17889.3,17958.5,18030.6,18129.7,18078.3,17908.1,17940.1,17489.9,17276.2,17253.4,16794.7,16685.6,16711.7,16840.2,17044.9,17223.6,17323.9,17420.2,17501.9,17486.9,17241.2,16897.5,16684.1,16647.4,16859.8,16292.3,15302.6,14879.6,14678.0
12,15385.9,16537.5,16597.9,17032.5,17059.8,17273.8,17575.0,17307.3,17098.5,17394.4,17911.3,18264.6,18465.4,18470.7,18342.8,18258.2,18730.5,19461.2,19722.3,19653.3,19650.5,19871.2,20275.8,19759.8,18903.8,18624.5,18997.9,20020.6,20937.3,21723.9,22330.0,22967.4,23794.9,24957.7,26094.4,26358.6,26024.6,25708.6,25258.7,24592.7,23059.9,21398.0,20630.4,19996.2,19242.5,18809.6,19093.2,19940.2,19920.7,19053.0,18539.3,17938.0,17302.6,17149.1,17008.8,16829.7,16890.4,17255.4,17090.3,17321.4,18123.7,18605.9,18963.4,19158.8,19236.9,19224.4,19244.3,19697.5,19446.4,18533.7,18132.4,17971.8,18038.2,18109.7,18207.7,18157.2,17988.2,18019.0,17568.9,17356.6,17333.8,16872.8,16763.6,16792.8,16920.0,17125.1,17303.0,17401.1,17498.0,17578.3,17561.3,17310.7,16963.1,16750.2,16713.8,16925.6,16357.2,15371.2,14945.2,14742.6
13,15427.4,16582.2,16642.5,17080.7,17111.0,17330.3,17633.7,17365.1,17158.0,17460.4,17979.9,18334.4,18537.4,18546.0,18423.1,18341.0,18816.6,19551.3,19815.4,19746.4,19743.6,19965.9,20367.6,19850.8,18995.5,18712.3,19085.5,20112.9,21031.8,21821.1,22425.9,23056.2,23877.5,25036.5,26168.6,26428.3,26093.7,25784.7,25338.7,24675.3,23152.7,21495.4,20728.2,20094.1,19338.8,18905.3,19185.5,20029.0,20013.2,19148.4,18630.6,18023.9,17386.8,17233.2,17090.3,16908.2,16970.4,17337.0,17170.2,17402.0,18207.6,18692.4,19051.9,19249.2,19328.5,19311.6,19332.0,19789.8,19534.1,18617.0,18214.8,18054.1,18120.8,18189.9,18286.8,18238.5,18069.0,18100.4,17651.2,17436.6,17414.7,16953.7,16843.2,16871.8,16998.6,17205.6,17385.2,17482.2,17574.7,17651.4,17633.4,17379.8,17029.6,16815.6,16777.2,16990.1,16423.5,15435.6,15008.1,14808.0
14,15440.6,16595.9,16658.7,17098.6,17129.8,17350.1,17655.8,17390.9,17185.4,17488.6,18008.5,18365.0,18568.7,18577.0,18455.7,18377.0,18853.6,19586.7,19850.0,19784.5,19783.8,20008.7,20411.2,19890.0,19032.1,18746.2,19120.5,20152.4,21069.1,21857.8,22464.1,23092.8,23912.6,25069.0,26195.7,26454.7,26124.6,25815.0,25372.1,24712.0,23189.6,21532.7,20768.5,20136.9,19378.9,18944.9,19223.2,20065.1,20051.2,19187.0,18669.3,18059.6,17422.0,17268.3,17122.5,16939.9,17003.5,17370.1,17200.5,17433.3,18241.3,18727.5,19086.3,19283.6,19365.8,19348.0,19368.7,19825.3,19568.7,18653.5,18250.3,18085.0,18151.0,18222.8,18321.4,18272.4,18101.9,18133.3,17683.2,17469.5,17450.2,16989.3,16876.6,16906.0,17033.5,17236.0,17414.6,17514.4,17606.5,17680.9,17660.4,17406.1,17054.2,16842.2,16803.0,17015.1,16448.1,15457.5,15031.1,14833.0
15,15456.2,16613.7,16677.6,17118.6,17148.8,17371.1,17680.5,17416.8,17210.2,17514.6,18037.9,18396.4,18604.7,18611.6,18488.9,18411.4,18889.1,19623.9,19890.3,19827.2,19828.6,20052.7,20455.1,19932.4,19070.4,18782.4,19156.6,20192.3,21109.4,21897.7,22502.7,23128.2,23947.8,25103.8,26226.9,26484.3,26155.7,25846.3,25403.5,24749.8,23230.7,21574.7,20810.5,20176.5,19419.4,18986.9,19265.1,20103.2,20088.0,19227.1,18710.2,18097.9,17456.2,17300.8,17153.0,16973.0,17035.7,17401.6,17233.6,17467.1,18277.3,18761.9,19120.0,19318.5,19402.4,19386.0,19406.2,19860.0,19603.8,18689.9,18286.5,18122.8,18189.5,18257.8,18356.9,18309.0,18136.4,18168.1,17718.8,17505.9,17484.5,17022.5,16911.0,16941.6,17069.8,17269.6,17449.1,17550.4,17639.4,17712.4,17688.5,17432.3,17080.9,16866.7,16828.3,17042.3,16476.7,15481.9,15055.1,14857.4
16,15471.7,16632.4,16696.8,17137.5,17169.5,17391.7,17703.4,17441.8,17236.1,17541.6,18069.4,18429.1,18639.1,18647.3,18521.6,18445.5,18925.2,19663.2,19931.3,19867.3,19870.2,20098.5,20498.5,19969.0,19108.9,18821.7,19197.0,20235.8,21152.7,21939.2,22542.5,23166.7,23985.4,25137.1,26258.7,26515.1,26188.7,25879.7,25438.8,24790.2,23271.1,21614.9,20851.4,20216.3,19461.3,19028.6,19307.0,20145.6,20128.1,19267.1,18750.4,18136.1,17493.2,17334.4,17187.7,17008.9,17069.8,17435.5,17265.7,17499.6,18313.5,18803.2,19160.4,19358.7,19440.4,19425.5,19446.5,19894.8,19637.2,18722.9,18321.3,18156.0,18221.6,18293.6,18396.2,18346.4,18171.0,18202.3,17752.6,17540.7,17518.5,17055.3,16943.8,16974.9,17100.8,17300.4,17482.7,17581.8,17669.6,17741.2,17716.0,17460.4,17106.4,16891.5,16856.4,17067.9,16501.3,15508.8,15081.7,14884.0
17,15484.2,16650.2,16711.6,17149.9,17183.8,17406.2,17720.0,17461.9,17257.8,17563.2,18094.8,18455.5,18665.2,18674.8,18547.9,18472.8,18954.4,19695.5,19968.3,19903.5,19904.9,20131.5,20530.6,20002.2,19141.1,18852.2,19227.1,20265.6,21186.3,21971.5,22573.5,23196.0,24010.7,25161.7,26283.5,26535.7,26207.2,25901.2,25462.8,24814.9,23301.0,21648.5,20882.9,20246.6,19491.7,19058.4,19336.1,20172.6,20154.6,19295.7,18780.2,18165.6,17520.2,17360.4,17215.8,17034.7,17095.4,17462.3,17292.2,17526.0,18341.1,18832.9,19189.8,19388.7,19469.2,19453.6,19472.9,19919.1,19662.8,18748.4,18345.8,18182.0,18248.4,18319.8,18421.4,18369.9,18196.9,18229.5,17779.3,17566.8,17539.7,17075.1,16966.7,16997.7,17124.7,17324.7,17508.8,17604.2,17687.4,17761.2,17733.1,17477.3,17124.8,16906.8,16872.9,17085.6,16519.4,15529.6,15102.8,14903.2
18,15495.0,16663.5,16725.6,17164.6,17199.3,17424.0,17740.1,17482.3,17279.8,17587.1,18120.8,18482.4,18688.8,18702.9,18577.1,18499.0,18981.6,19724.6,19998.6,19934.6,19937.8,20166.8,20563.3,20033.0,19173.7,18883.7,19260.0,20297.2,21218.7,22002.7,22601.7,23226.0,24040.2,25187.0,26306.5,26557.5,26228.0,25923.3,25488.5,24840.5,23329.9,21679.9,20911.9,20275.1,19521.9,19088.5,19365.1,20201.8,20184.8,19323.9,18807.9,18193.1,17546.6,17389.1,17246.0,17060.8,17120.4,17488.8,17316.7,17551.7,18368.7,18861.9,19219.4,19416.8,19497.8,19481.5,19500.8,19949.7,19690.0,18773.0,18371.0,18205.4,18271.9,18345.4,18448.5,18395.0,18221.6,18256.9,17804.2,17590.2,17565.8,17101.7,16991.7,17022.2,17150.5,17352.5,17536.0,17626.0,17705.7,17781.9,17756.1,17498.1,17142.7,16923.6,16890.4,17101.4,16537.2,15550.4,15122.6,14923.1
19,15506.2,16676.6,16738.1,17178.0,17214.4,17441.3,17758.5,17499.8,17298.6,17608.5,18144.6,18508.3,18714.8,18728.2,18602.5,18525.8,19011.3,19755.0,20030.9,19967.7,19971.6,20198.6,20595.4,20067.1,19203.0,18912.0,19288.7,20325.5,21246.7,22030.8,22629.0,23254.3,24067.5,25211.9,26328.1,26576.7,26247.2,25943.3,25511.0,24866.4,23359.2,21711.7,20943.5,20306.7,19553.4,19119.1,19393.3,20226.2,20209.8,19349.8,18836.2,18223.2,17574.2,17417.9,17273.1,17084.3,17144.9,17514.4,17342.8,17580.2,18395.0,18883.3,19242.5,19442.3,19526.6,19510.8,19524.5,19974.4,19718.7,18802.1,18396.7,18232.4,18299.5,18368.7,18471.4,18419.7,18246.1,18280.7,17829.3,17616.7,17589.6,17124.1,17013.8,17046.2,17178.2,17379.3,17563.8,17652.8,17728.2,17803.8,17776.5,17515.1,17158.7,16941.0,16909.1,17120.7,16553.7,15567.5,15142.6,14943.4
20,15515.5,16686.0,16747.4,17189.4,17228.9,17456.6,17772.0,17513.6,17314.0,17628.7,18165.3,18530.1,18738.9,18751.4,18626.4,18549.3,19034.9,19782.0,20057.6,19994.7,20001.5,20229.1,20622.7,20094.1,19229.5,18937.3,19315.7,20352.5,21273.1,22056.2,22652.7,23279.5,24092.7,25235.1,26345.1,26593.3,26265.0,25960.3,25530.1,24892.2,23386.8,21737.2,20968.7,20333.5,19580.1,19145.5,19422.5,20255.8,20238.1,19376.2,18859.5,18245.9,17596.8,17442.5,17296.7,17107.7,17169.0,17537.4,17365.7,17603.5,18418.3,18906.2,19264.8,19465.2,19548.8,19534.4,19548.8,19995.8,19740.1,18822.9,18419.2,18255.6,18320.9,18390.1,18492.5,18441.8,18266.5,18301.1,17850.0,17636.5,17614.0,17147.1,17033.5,17068.4,17199.6,17400.5,17584.5,17673.7,17749.5,17822.2,17796.4,17534.7,17175.0,16954.4,16920.9,17134.3,16571.5,15585.2,15158.4,14958.4
21,15527.4,16697.7,16758.7,17202.3,17244.8,17472.2,17789.0,17531.1,17334.0,17649.5,18185.2,18553.5,18764.6,18775.9,18650.2,18574.0,19063.3,19814.0,20090.3,20023.8,20028.6,20255.3,20648.4,20119.6,19254.5,18962.0,19340.2,20379.9,21300.8,22085.1,22681.6,23304.8,24114.0,25256.2,26365.6,26611.2,26281.3,25978.6,25553.3,24919.8,23413.0,21763.4,20997.7,20361.6,19607.7,19174.0,19451.8,20284.5,20263.9,19401.9,18886.4,18272.5,17622.5,17466.9,17318.9,17128.6,17193.8,17563.3,17391.3,17626.4,18438.3,18928.2,19288.6,19490.2,19572.6,19556.2,19569.9,20017.7,19762.5,18843.6,18438.6,18279.8,18346.5,18416.6,18515.9,18465.0,18290.2,18323.3,17873.0,17659.5,17635.9,17165.9,17051.1,17089.9,17221.9,17422.1,17605.5,17693.2,17770.1,17839.2,17809.7,17550.1,17189.7,16968.8,16936.1,17151.8,16587.6,15599.7,15173.7,14973.2
22,15540.6,16709.3,16766.9,17213.6,17261.7,17489.1,17806.1,17551.2,17356.6,17673.3,18209.0,18577.0,18786.0,18796.4,18673.5,18599.4,19088.3,19843.5,20121.9,20052.9,20056.1,20283.7,20675.7,20146.9,19285.3,18990.0,19366.7,20407.4,21329.1,22113.6,22709.6,23332.4,24138.1,25277.5,26385.4,26629.1,26298.4,25995.3,25574.3,24943.8,23438.9,21790.1,21025.2,20389.3,19633.0,19198.9,19478.8,20313.3,20292.4,19430.5,18915.3,18300.0,17647.5,17489.4,17340.4,17150.9,17216.6,17586.2,17413.2,17649.6,18463.8,18952.8,19312.5,19515.1,19595.6,19578.6,19597.2,20045.0,19787.1,18867.3,18460.5,18300.2,18369.7,18442.6,18539.5,18486.6,18311.5,18347.2,17895.4,17680.6,17658.3,17189.1,17077.8,17116.2,17242.9,17443.0,17625.5,17711.5,17789.2,17857.6,17827.3,17566.9,17206.1,16983.3,16946.8,17165.6,16606.1,15616.7,15189.4,14989.4
23,15552.3,16721.4,16780.7,17228.8,17276.6,17506.0,17825.1,17571.4,17377.2,17692.4,18228.6,18597.4,18807.7,18821.5,18698.8,18624.9,19116.8,19872.6,20149.3,20077.9,20080.8,20309.5,20702.2,20173.1,19315.3,19018.4,19393.6,20435.0,21354.4,22138.0,22736.0,23356.8,24159.5,25297.6,26405.8,26646.7,26313.9,26012.0,25593.5,24966.0,23462.4,21814.8,21049.1,20410.9,19655.9,19223.8,19504.6,20337.7,20316.2,19456.1,18941.8,18325.0,17671.6,17512.2,17365.7,17175.1,17235.7,17609.2,17435.7,17670.7,18487.1,18975.5,19336.5,19540.0,19621.1,19603.9,19620.4,20068.7,19810.7,18891.7,18481.6,18320.5,18391.7,18462.5,18562.2,18509.5,18333.0,18367.6,17913.7,17702.0,17680.2,17210.5,17101.6,17137.3,17262.8,17465.8,17648.3,17731.5,17808.3,17876.4,17843.5,17581.5,17222.3,17001.0,16964.1,17179.5,16617.5,15629.6,15203.9,15005.5
24,15565.2,16733.5,16792.0,17242.6,17292.8,17523.1,17841.1,17586.0,17394.4,17712.7,18252.1,18621.5,18831.9,18844.0,18721.9,18650.2,19140.6,19897.7,20174.7,20104.0,20108.6,20340.1,20732.1,20202.1,19344.4,19046.2,19419.4,20460.7,21381.1,22162.6,22761.0,23382.1,24182.8,25319.9,26424.2,26663.6,26330.5,26028.3,25610.4,24985.3,23483.0,21836.7,21072.0,20437.7,19682.3,19247.9,19530.0,20363.3,20343.2,19483.5,18967.8,18350.0,17695.3,17532.9,17386.1,17197.0,17256.2,17629.8,17456.6,17693.7,18512.7,19001.0,19363.1,19566.3,19649.6,19631.5,19644.8,20090.7,19834.7,18915.3,18504.6,18340.0,18408.0,18479.4,18584.3,18532.2,18354.6,18388.9,17934.0,17721.6,17699.8,17232.4,17124.1,17157.4,17282.7,17485.9,17669.3,17753.3,17829.5,17896.0,17861.3,17597.6,17240.0,17017.9,16978.5,17190.8,16626.9,15640.5,15217.6,15022.3
25,15576.8,16746.3,16807.2,17260.0,17307.7,17539.7,17856.8,17601.1,17411.9,17733.1,18273.6,18643.8,18856.0,18872.1,18751.2,18676.7,19168.2,19926.3,20204.9,20134.8,20138.9,20372.0,20762.9,20229.5,19371.7,19073.8,19446.4,20491.0,21409.6,22188.9,22788.7,23407.6,24206.9,25344.9,26446.4,26682.3,26347.5,26046.9,25630.3,25007.7,23507.5,21860.4,21096.5,20465.3,19708.7,19272.8,19555.7,20389.8,20368.8,19506.1,18991.7,18373.1,17717.3,17556.3,17409.0,17220.0,17278.8,17653.3,17479.6,17714.7,18536.1,19027.4,19389.8,19589.9,19674.4,19655.5,19665.4,20110.0,19856.0,18936.7,18525.7,18362.3,18427.3,18499.5,18607.8,18557.0,18379.9,18410.2,17951.5,17743.6,17725.0,17252.8,17140.9,17174.0,17303.1,17506.9,17690.3,17775.5,17851.2,17917.6,17878.3,17612.4,17256.1,17033.4,16996.0,17208.1,16640.5,15655.4,15235.2,15039.8
26,15584.8,16754.1,16813.4,17266.0,17313.6,17548.4,17868.5,17614.7,17427.1,17748.8,18289.5,18661.0,18873.6,18889.6,18771.4,18695.8,19185.0,19943.8,20224.5,20157.9,20159.0,20391.8,20784.4,20249.7,19390.1,19094.5,19465.0,20508.6,21427.7,22207.5,22806.9,23428.3,24227.0,25362.6,26464.5,26700.2,26365.8,26065.8,25652.1,25025.9,23524.7,21882.0,21121.9,20493.0,19733.9,19292.1,19571.9,20407.0,20387.0,19524.8,19011.0,18393.6,17736.9,17574.6,17425.1,17236.6,17297.1,17669.2,17494.5,17729.8,18552.9,19045.1,19407.7,19605.9,19689.7,19672.7,19685.7,20128.2,19872.6,18955.1,18545.6,18381.5,18445.1,18518.3,18626.5,18575.3,18397.3,18429.8,17971.1,17758.6,17739.7,17268.4,17155.7,17190.6,17320.4,17524.6,17707.8,17791.1,17867.4,17933.0,17891.9,17624.9,17263.9,17039.8,17005.6,17219.8,16650.1,15664.6,15246.0,15051.3
27,15588.6,16760.6,16819.1,17271.8,17317.7,17556.1,17879.2,17628.9,17440.6,17762.6,18304.5,18675.6,18889.4,18908.0,18792.0,18716.6,19207.8,19966.9,20247.7,20182.3,20183.4,20414.0,20805.5,20270.2,19412.7,19117.5,19486.3,20528.6,21447.6,22228.6,22826.4,23444.9,24243.0,25377.1,26480.9,26717.3,26385.5,26085.5,25676.7,25052.5,23550.4,21907.9,21147.0,20516.1,19754.9,19312.1,19591.0,20424.8,20407.5,19545.5,19029.7,18413.6,17757.4,17595.4,17444.3,17254.2,17315.7,17688.0,17508.4,17743.2,18570.1,19062.0,19421.7,19621.0,19705.5,19691.6,19707.9,20149.7,19891.9,18976.6,18564.8,18399.7,18465.2,18539.5,18645.9,18593.3,18414.3,18444.4,17985.9,17776.3,17757.3,17285.3,17175.4,17210.3,17337.2,17541.7,17724.0,17806.1,17882.1,17946.0,17904.8,17636.2,17272.7,17048.9,17014.5,17229.1,16661.3,15678.3,15258.9,15062.7
28,15593.5,16766.0,16826.9,17277.0,17323.1,17563.4,17889.8,17643.7,17454.4,17775.9,18319.8,18693.9,18909.7,18924.7,18807.5,18734.9,19230.7,19990.3,20267.3,20202.4,20205.8,20436.4,20828.4,20295.5,19436.8,19137.8,19507.6,20548.8,21467.4,22250.3,22846.0,23462.6,24260.2,25392.2,26497.1,26735.6,26405.9,26108.5,25700.4,25075.7,23574.3,21934.1,21173.2,20538.8,19777.2,19335.9,19612.4,20441.1,20427.9,19571.6,19050.3,18433.7,17780.9,17618.0,17466.4,17274.4,17334.9,17705.5,17524.7,17761.4,18588.3,19078.4,19439.4,19641.4,19724.6,19713.3,19730.4,20169.9,19910.9,18995.4,18584.4,18419.6,18486.4,18558.9,18662.5,18610.2,18429.8,18461.3,18005.2,17791.5,17770.9,17303.4,17193.6,17228.1,17354.9,17559.0,17741.0,17821.4,17898.3,17960.5,17919.3,17649.1,17282.1,17058.0,17024.1,17236.4,16671.3,15689.6,15267.4,15071.3
29,15599.1,16773.1,16837.2,17289.7,17335.9,17577.9,17905.4,17657.8,17468.5,17792.4,18337.3,18710.5,18926.4,18944.3,18828.7,18756.3,19252.0,20014.5,20294.0,20227.6,20230.0,20460.7,20851.6,20320.8,19462.6,19159.2,19530.1,20574.5,21493.3,22274.8,22868.4,23483.5,24279.8,25412.0,26513.9,26749.6,26422.9,26128.2,25719.8,25098.4,23600.6,21961.0,21198.9,20562.9,19801.2,19361.0,19636.1,20464.0,20452.2,19594.8,19073.2,18457.1,17803.3,17639.1,17485.5,17293.5,17356.2,17725.1,17543.6,17782.8,18609.9,19098.4,19460.1,19663.9,19745.4,19735.0,19751.8,20192.0,19933.8,19014.5,18598.1,18436.6,18506.5,18577.2,18678.6,18626.8,18447.6,18477.3,18020.2,17808.9,17790.3,17323.0,17210.5,17246.1,17375.2,17578.4,17758.6,17839.7,17915.1,17973.5,17932.5,17662.5,17296.6,17072.3,17034.1,17247.1,16684.2,15703.3,15282.2,15085.7
30,15609.0,16782.0,16849.4,17301.6,17347.8,17591.6,17920.8,17675.4,17488.2,17810.0,18355.1,18728.7,18943.5,18963.1,18848.6,18777.2,19275.0,20039.0,20318.9,20252.2,20251.9,20480.8,20874.3,20344.6,19483.8,19180.4,19552.1,20597.2,21515.8,22295.4,22888.7,23506.8,24304.1,25435.2,26532.9,26764.5,26438.7,26146.1,25734.8,25114.6,23621.8,21983.8,21223.8,20587.1,19823.5,19384.4,19659.0,20485.5,20472.9,19616.6,19095.7,18476.4,17820.2,17659.2,17508.9,17315.6,17375.9,17746.7,17566.2,17804.3,18632.1,19119.8,19481.4,19683.5,19762.3,19754.3,19771.2,20210.4,19951.9,19030.7,18616.8,18457.7,18524.7,18593.3,18696.1,18646.1,18468.0,18497.4,18039.5,17827.2,17810.7,17341.8,17224.8,17261.7,17393.2,17595.9,17776.3,17857.2,17931.2,17988.2,17945.3,17674.3,17310.9,17086.5,17046.7,17261.3,16700.2,15718.9,15295.9,15098.4
31,15618.4,16792.6,16860.4,17313.7,17360.2,17606.6,17937.9,17691.1,17505.0,17828.1,18374.9,18747.4,18960.9,18983.6,18872.5,18801.1,19297.2,20065.2,20347.1,20277.3,20274.1,20501.9,20895.9,20366.1,19506.4,19203.4,19573.7,20619.4,21538.8,22316.3,22909.4,23529.2,24324.5,25455.5,26550.3,26777.7,26451.0,26162.6,25756.2,25136.1,23644.9,22006.2,21244.2,20610.5,19848.3,19405.9,19681.6,20508.6,20494.9,19640.1,19120.3,18497.6,17837.9,17677.9,17528.6,17335.6,17397.4,17768.5,17587.1,17823.3,18650.7,19140.2,19502.6,19704.2,19783.3,19777.1,19794.5,20230.7,19971.9,19049.6,18633.4,18474.9,18540.6,18610.2,18716.2,18666.6,18487.8,18517.2,18058.8,17844.7,17828.9,17359.8,17243.9,17281.1,17412.9,17616.5,17793.9,17874.7,17948.1,18001.9,17957.8,17689.5,17325.1,17098.5,17060.4,17275.3,16712.6,15731.4,15309.0,15110.1
32,15627.9,16803.8,16870.1,17323.6,17372.1,17617.0,17951.0,17707.1,17522.5,17847.5,18394.3,18768.0,18980.1,18998.0,18889.6,18821.8,19321.8,20090.1,20369.5,20299.3,20298.0,20525.0,20916.9,20386.1,19528.0,19224.2,19592.0,20637.2,21557.1,22336.3,22927.5,23546.6,24341.0,25469.1,26564.9,26794.1,26466.6,26176.5,25769.8,25151.2,23662.0,22024.5,21260.5,20628.1,19868.0,19425.0,19701.9,20527.8,20512.8,19658.2,19137.6,18514.7,17854.7,17694.9,17547.1,17353.9,17414.9,17789.5,17608.8,17841.5,18666.9,19160.2,19524.5,19723.0,19801.6,19795.1,19812.6,20247.7,19985.1,19063.6,18653.6,18492.3,18555.7,18626.8,18732.7,18682.8,18504.1,18532.8,18074.9,17861.6,17845.0,17374.8,17258.4,17297.3,17428.9,17631.0,17809.3,17890.2,17963.5,18016.3,17971.0,17700.9,17332.8,17106.7,17073.2,17286.9,16723.5,15743.3,15320.3,15121.9
33,15637.0,16815.5,16879.8,17334.6,17385.6,17629.4,17964.9,17720.7,17536.0,17864.6,18413.9,18787.7,18998.8,19017.9,18913.2,18845.9,19344.6,20113.1,20391.4,20320.9,20322.4,20551.7,20939.7,20407.6,19552.7,19244.6,19612.9,20662.9,21580.7,22359.1,22949.8,23567.8,24358.7,25482.6,26579.0,26810.1,26480.7,26192.3,25787.1,25170.1,23683.6,22045.3,21279.7,20650.3,19891.0,19445.1,19723.5,20547.4,20531.6,19678.6,19157.7,18536.4,17876.6,17715.9,17566.1,17373.3,17435.7,17808.0,17627.6,17860.8,18683.0,19177.8,19544.6,19744.7,19824.2,19815.8,19832.8,20265.9,20003.4,19083.5,18669.9,18506.3,18573.4,18646.0,18749.9,18699.7,18520.3,18551.0,18093.4,17880.4,17863.1,17392.4,17276.8,17316.1,17447.9,17648.1,17826.3,17908.4,17980.8,18032.0,17985.4,17715.3,17342.1,17113.9,17082.5,17298.0,16733.5,15752.9,15332.9,15135.5
34,15646.7,16826.9,16888.8,17344.9,17398.9,17639.8,17975.7,17734.8,17550.6,17880.4,18427.7,18803.3,19017.0,19036.6,18931.1,18863.7,19366.2,20133.7,20409.8,20342.6,20346.5,20577.3,20962.6,20428.3,19574.4,19263.7,19630.7,20684.1,21603.5,22380.6,22969.6,23586.6,24376.7,25496.0,26590.8,26821.7,26492.9,26203.4,25797.4,25186.6,23703.0,22066.1,21303.9,20673.7,19912.8,19467.0,19745.7,20571.5,20554.1,19696.6,19177.6,18559.4,17897.0,17734.1,17585.1,17392.0,17450.3,17822.5,17643.1,17876.5,18701.0,19197.0,19565.0,19764.4,19842.7,19832.8,19851.3,20285.1,20021.5,19103.9,18689.1,18523.8,18591.8,18662.7,18765.4,18714.2,18536.4,18566.6,18108.3,17898.7,17879.8,17406.7,17291.4,17332.7,17463.0,17662.7,17842.6,17924.7,17995.7,18046.1,17997.6,17726.5,17354.1,17124.7,17091.2,17306.9,16745.4,15766.6,15346.0,15148.9
35,15651.3,16830.4,16894.2,17349.9,17405.6,17649.9,17985.2,17745.5,17561.9,17889.5,18439.5,18817.6,19033.2,19058.5,18948.9,18877.5,19382.2,20151.3,20429.6,20361.7,20363.6,20598.3,20985.7,20446.9,19590.0,19278.7,19645.5,20701.0,21621.6,22397.1,22987.1,23602.0,24392.0,25511.6,26603.7,26832.0,26504.5,26219.1,25815.9,25205.8,23722.1,22086.6,21326.7,20695.4,19932.4,19485.7,19763.9,20588.6,20570.4,19716.4,19201.2,18577.6,17913.1,17751.2,17599.4,17407.6,17465.0,17835.5,17654.9,17890.2,18717.8,19211.7,19578.5,19780.5,19859.2,19848.5,19865.2,20299.6,20039.8,19120.0,18701.7,18537.7,18604.7,18677.9,18782.1,18729.3,18551.5,18582.1,18123.7,17911.7,17890.7,17420.1,17307.2,17345.3,17477.3,17680.2,17859.9,17940.9,18009.8,18060.3,18008.7,17734.6,17364.5,17135.1,17098.6,17313.8,16752.6,15775.5,15355.9,15157.3
36,15656.2,16835.7,16900.2,17356.0,17414.0,17659.2,17994.1,17757.9,17577.0,17904.3,18451.9,18831.9,19050.6,19076.3,18965.4,18893.2,19399.9,20169.0,20447.8,20383.2,20383.0,20616.5,21005.0,20463.7,19605.9,19298.0,19664.4,20716.7,21637.9,22415.7,23004.5,23617.9,24405.5,25524.6,26618.0,26845.8,26518.7,26231.9,25831.6,25223.8,23738.3,22107.0,21350.2,20716.4,19953.2,19504.1,19780.8,20609.8,20589.4,19733.1,19220.7,18594.4,17927.2,17764.7,17614.9,17426.8,17480.9,17849.8,17670.3,17906.4,18737.5,19230.8,19597.8,19801.0,19876.4,19862.9,19883.0,20320.0,20056.7,19132.8,18716.6,18554.5,18618.4,18690.0,18796.8,18743.5,18565.1,18598.5,18138.7,17922.8,17902.6,17433.8,17320.6,17357.5,17489.4,17692.5,17873.2,17954.2,18022.2,18072.7,18021.2,17745.2,17373.9,17146.1,17109.5,17320.0,16758.2,15783.8,15364.6,15165.3
